event_id,date,time,region,lat,lon,vessel_name,mmsi,imo,ship_type,event_type,risk_score,triggered_rules,nearest_infrastructure,distance_km,sources,confidence,notes
NBGM-20260716-0673,2026-07-16,07:38:15+00:00,Other High North,64.860337,11.229888,HARALD V,258073000,,service,ais_gap,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.1 km from cable EMODnet cable pcablesnve.7""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.7,3.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0916,2026-07-16,07:38:15+00:00,Other High North,66.738095,13.512458,GILDESKAAL,259680000,,unknown,cable_proximity,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.6 km from cable EMODnet cable pcablesnve.864""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 3.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.864,1.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0917,2026-07-16,07:38:15+00:00,Other High North,66.738095,13.512458,GILDESKAAL,259680000,,unknown,loitering,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.6 km from cable EMODnet cable pcablesnve.864""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 3.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.864,1.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0918,2026-07-16,07:38:15+00:00,Other High North,66.738095,13.512458,GILDESKAAL,259680000,,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.6 km from cable EMODnet cable pcablesnve.864""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 3.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.864,1.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1152,2026-07-16,07:38:15+00:00,Other High North,64.046873,10.018703,MULTI PROVIDER,257060730,,unknown,cable_proximity,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.3 km from cable EMODnet cable pcablesnve.304""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.304,1.3,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1153,2026-07-16,07:38:15+00:00,Other High North,64.046873,10.018703,MULTI PROVIDER,257060730,,unknown,loitering,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.3 km from cable EMODnet cable pcablesnve.304""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.304,1.3,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1154,2026-07-16,07:38:15+00:00,Other High North,64.046873,10.018703,MULTI PROVIDER,257060730,,unknown,ais_gap,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.3 km from cable EMODnet cable pcablesnve.304""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.304,1.3,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1237,2026-07-16,07:38:15+00:00,Other High North,69.72994,18.653503,WIEANAH,259029890,,cargo,ais_gap,9,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.9 km from cable EMODnet cable pcablesnve.22""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.22,9.9,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0596,2026-07-16,07:38:14+00:00,Other High North,68.332327,14.94606,ALMAR,259044920,,cargo,cable_proximity,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.0 km from cable EMODnet cable pcablesnve.500""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.500,3.0,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0597,2026-07-16,07:38:14+00:00,Other High North,68.332327,14.94606,ALMAR,259044920,,cargo,loitering,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.0 km from cable EMODnet cable pcablesnve.500""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.500,3.0,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1001,2026-07-16,07:38:14+00:00,Other High North,68.785152,16.543362,RESCUE SIMRAD FERDER,257733900,,service,cable_proximity,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""8.3 km from cable EMODnet cable pcablesnve.836""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.836,8.3,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1002,2026-07-16,07:38:14+00:00,Other High North,68.785152,16.543362,RESCUE SIMRAD FERDER,257733900,,service,loitering,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""8.3 km from cable EMODnet cable pcablesnve.836""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.836,8.3,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1054,2026-07-16,07:38:14+00:00,Barents Sea North,70.5439,23.155433,JENS,257667800,,cargo,cable_proximity,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.343""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.343,0.6,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1055,2026-07-16,07:38:14+00:00,Barents Sea North,70.5439,23.155433,JENS,257667800,,cargo,loitering,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.343""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.343,0.6,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1056,2026-07-16,07:38:14+00:00,Barents Sea North,70.5439,23.155433,JENS,257667800,,cargo,sensitive_area_repeat_presence,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.343""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.343,0.6,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0334,2026-07-16,07:38:14+00:00,Gulf of Finland,59.460955,24.711,RINA,210051000,9152820,tanker,ais_gap,6,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector,32.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0335,2026-07-16,07:38:14+00:00,Gulf of Finland,59.460955,24.711,RINA,210051000,9152820,tanker,sensitive_area_repeat_presence,6,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector,32.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0579,2026-07-16,07:38:14+00:00,Other High North,68.332327,14.94606,ALMAR,259044920,,cargo,ais_gap,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.0 km from cable EMODnet cable pcablesnve.500""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.500,3.0,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1034,2026-07-16,07:38:14+00:00,Other High North,68.909333,15.07181,FEMRIS,257500620,,unknown,cable_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.735""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.7 hours""}]",EMODnet cable pcablesnve.735,0.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1035,2026-07-16,07:38:14+00:00,Other High North,68.909333,15.07181,FEMRIS,257500620,,unknown,loitering,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.735""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.7 hours""}]",EMODnet cable pcablesnve.735,0.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1036,2026-07-16,07:38:14+00:00,Other High North,68.909333,15.07181,FEMRIS,257500620,,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.735""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.7 hours""}]",EMODnet cable pcablesnve.735,0.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1100,2026-07-16,07:38:14+00:00,Other High North,68.785152,16.543362,RESCUE SIMRAD FERDER,257733900,,service,ais_gap,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""8.3 km from cable EMODnet cable pcablesnve.836""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet cable pcablesnve.836,8.3,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-1195,2026-07-16,07:38:14+00:00,Barents Sea North,70.5439,23.155433,JENS,257667800,,cargo,ais_gap,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.6 km from cable EMODnet cable pcablesnve.343""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet cable pcablesnve.343,0.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0760,2026-07-16,07:38:13+00:00,Other High North,68.334567,15.234112,MOLLDOERA,257935800,,cargo,cable_proximity,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.1 km from cable EMODnet cable pcablesnve.497""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.497,3.1,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0761,2026-07-16,07:38:13+00:00,Other High North,68.334567,15.234112,MOLLDOERA,257935800,,cargo,loitering,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.1 km from cable EMODnet cable pcablesnve.497""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.497,3.1,barentswatch,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0015,2026-07-16,07:38:13+00:00,Other Baltic,59.8652,19.53534,GAASTBORG,246845000,9518268,cargo,ais_gap,8,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.2 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet pipeline pipelines.3650,30.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0121,2026-07-16,07:38:13+00:00,Gulf of Finland,60.169872,24.960215,KOKAR,230994870,6721022,unknown,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3465""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3465,0.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0122,2026-07-16,07:38:13+00:00,Gulf of Finland,60.169872,24.960215,KOKAR,230994870,6721022,unknown,loitering,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3465""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3465,0.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0123,2026-07-16,07:38:13+00:00,Gulf of Finland,60.169872,24.960215,KOKAR,230994870,6721022,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3465""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3465,0.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0124,2026-07-16,07:38:13+00:00,Gulf of Finland,60.169872,24.960215,KOKAR,230994870,6721022,unknown,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3465""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3465,0.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0137,2026-07-16,07:38:13+00:00,Gulf of Finland,60.149677,24.920668,AZAMARA JOURNEY,538012045,9200940,unknown,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from pipeline EMODnet pipeline pipelines.3754""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3754,0.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0138,2026-07-16,07:38:13+00:00,Gulf of Finland,60.149677,24.920668,AZAMARA JOURNEY,538012045,9200940,unknown,ais_gap,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from pipeline EMODnet pipeline pipelines.3754""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3754,0.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0139,2026-07-16,07:38:13+00:00,Gulf of Finland,60.149677,24.920668,AZAMARA JOURNEY,538012045,9200940,unknown,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from pipeline EMODnet pipeline pipelines.3754""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3754,0.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0358,2026-07-16,07:38:13+00:00,Gulf of Finland,59.711922,23.943787,SPARBORG,246218000,9279018,cargo,ais_gap,11,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""6.0 km from pipeline Balticconnector""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.2 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector,6.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260716-0788,2026-07-16,07:38:13+00:00,Other High North,68.334567,15.234112,MOLLDOERA,257935800,,cargo,ais_gap,8,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""3.1 km from cable EMODnet cable pcablesnve.497""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.0 hours""}]",EMODnet cable pcablesnve.497,3.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0293,2026-07-16,07:38:12+00:00,Gulf of Finland,60.160287,24.928452,AJAX,230047000,9974864,tug,pipeline_proximity,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from pipeline EMODnet pipeline pipelines.3472""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3472,0.8,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0294,2026-07-16,07:38:12+00:00,Gulf of Finland,60.160287,24.928452,AJAX,230047000,9974864,tug,loitering,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from pipeline EMODnet pipeline pipelines.3472""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3472,0.8,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0295,2026-07-16,07:38:12+00:00,Gulf of Finland,60.160287,24.928452,AJAX,230047000,9974864,tug,sensitive_area_repeat_presence,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.8 km from pipeline EMODnet pipeline pipelines.3472""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 10.1 hours""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 14.1 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3472,0.8,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
